CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RF_Score,Segment
C7854,77,10,26158.88,3,5,4,354,35,Potential
C7855,304,3,11259.060000000001,1,1,2,112,11,At Risk / Lost
C7856,34,7,29192.17,4,4,5,445,44,Champions
C7857,251,6,14048.75,1,3,2,132,13,Needs Attention
C7858,101,5,8971.72,3,2,1,321,32,Potential
C7859,51,7,18014.86,4,4,3,443,44,Champions
C7860,39,8,36567.68,4,4,5,445,44,Champions
C7861,10,7,26357.699999999997,5,4,4,544,54,Champions
C7862,421,2,13404.06,1,1,2,112,11,At Risk / Lost
C7863,94,9,25012.300000000003,3,5,4,354,35,Potential
C7864,49,5,15032.92,4,2,2,422,42,Potential
C7865,403,4,8400.83,1,2,1,121,12,At Risk / Lost
C7866,73,4,8501.94,3,2,1,321,32,Potential
C7867,148,8,28850.53,2,4,5,245,24,Big Spenders
C7868,258,3,9724.87,1,1,1,111,11,At Risk / Lost
C7869,214,6,24458.0,1,3,4,134,13,Needs Attention
C7870,28,6,10568.71,4,3,2,432,43,Loyal
C7871,21,6,10269.43,5,3,1,531,53,Loyal
C7872,33,8,41236.39,4,4,5,445,44,Champions
C7873,3,7,19415.559999999998,5,4,3,543,54,Champions
C7874,9,10,27924.98,5,5,4,554,55,Champions
C7875,99,4,18671.87,3,2,3,323,32,Potential
C7876,61,8,23443.79,3,4,4,344,34,Potential
C7877,24,8,31987.82,5,4,5,545,54,Champions
C7878,78,2,1528.56,3,1,1,311,31,Needs Attention
C7879,21,5,13863.869999999999,5,2,2,522,52,Potential
C7880,57,8,30649.57,4,4,5,445,44,Champions
C7881,414,3,16021.74,1,1,3,113,11,At Risk / Lost
C7882,327,3,11394.72,1,1,2,112,11,At Risk / Lost
C7884,27,6,19206.28,5,3,3,533,53,Loyal
C7885,51,8,24059.8,4,4,4,444,44,Champions
C7886,41,9,34481.79,4,5,5,455,45,Champions
C7887,43,8,32109.43,4,4,5,445,44,Champions
C7888,412,2,10092.36,1,1,1,111,11,At Risk / Lost
C7889,20,4,6291.93,5,2,1,521,52,Potential
C7890,45,9,24176.89,4,5,4,454,45,Champions
C7891,19,3,6955.200000000001,5,1,1,511,51,Needs Attention
C7892,70,5,18058.010000000002,3,2,3,323,32,Potential
C7893,14,10,16503.09,5,5,3,553,55,Champions
C7894,43,9,28441.78,4,5,5,455,45,Champions
C7895,65,7,26578.739999999998,3,4,4,344,34,Potential
C7896,14,8,35963.8,5,4,5,545,54,Champions
C7897,62,4,17308.420000000002,3,2,3,323,32,Potential
C7898,118,7,15161.52,2,4,2,242,24,Big Spenders
C7899,265,3,18347.920000000002,1,1,3,113,11,At Risk / Lost
C7900,481,4,8498.67,1,2,1,121,12,At Risk / Lost
C7901,193,6,28986.61,1,3,5,135,13,Needs Attention
C7902,110,12,48982.36,2,5,5,255,25,Big Spenders
C7903,236,4,8489.59,1,2,1,121,12,At Risk / Lost
C7904,219,5,9340.93,1,2,1,121,12,At Risk / Lost
C7905,221,5,8632.59,1,2,1,121,12,At Risk / Lost
C7906,19,8,19488.48,5,5,3,553,55,Champions
C7907,386,4,13466.619999999999,1,2,2,122,12,At Risk / Lost
C7908,91,5,12339.76,3,2,2,322,32,Potential
C7909,6,6,11738.21,5,3,2,532,53,Loyal
C7910,13,7,36348.51,5,4,5,545,54,Champions
C7911,244,4,5713.64,1,2,1,121,12,At Risk / Lost
C7912,81,6,22203.3,3,3,4,334,33,Potential
C7913,346,1,2849.21,1,1,1,111,11,At Risk / Lost
C7914,251,5,11835.59,1,2,2,122,12,At Risk / Lost
C7915,278,5,30488.440000000002,1,2,5,125,12,At Risk / Lost
C7916,50,9,42370.63,4,5,5,455,45,Champions
C7917,306,4,11723.470000000001,1,2,2,122,12,At Risk / Lost
C7918,28,8,13955.93,4,5,2,452,45,Champions
C7919,9,8,25233.059999999998,5,5,4,554,55,Champions
C7920,344,4,16493.64,1,2,3,123,12,At Risk / Lost
C7921,62,4,17521.3,3,2,3,323,32,Potential
C7922,22,7,42854.33,5,4,5,545,54,Champions
C7923,150,4,8684.59,2,2,1,221,22,At Risk / Lost
C7924,87,8,33308.46,3,5,5,355,35,Potential
C7925,52,6,24847.11,4,3,4,434,43,Loyal
C7926,341,9,45052.54,1,5,5,155,15,Big Spenders
C7927,642,2,4121.63,1,1,1,111,11,At Risk / Lost
C7928,109,8,21023.72,2,5,4,254,25,Big Spenders
C7929,38,10,22644.18,4,5,4,454,45,Champions
C7930,96,6,17309.85,3,3,3,333,33,Potential
C7931,4,5,14486.810000000001,5,2,2,522,52,Potential
C7932,168,4,21053.9,2,2,4,224,22,At Risk / Lost
C7933,23,4,4098.8,5,2,1,521,52,Potential
C7934,40,11,31102.09,4,5,5,455,45,Champions
C7935,216,7,13308.78,1,4,2,142,14,Big Spenders
C7936,146,5,14779.07,2,2,2,222,22,At Risk / Lost
C7937,162,5,37202.09,2,2,5,225,22,At Risk / Lost
C7938,92,5,14559.06,3,2,2,322,32,Potential
C7939,201,7,18868.54,1,4,3,143,14,Big Spenders
C7940,41,10,29629.38,4,5,5,455,45,Champions
C7941,122,8,33450.62,2,5,5,255,25,Big Spenders
C7942,300,2,6010.66,1,1,1,111,11,At Risk / Lost
C7943,6,9,26021.989999999998,5,5,4,554,55,Champions
C7944,293,6,29893.79,1,3,5,135,13,Needs Attention
C7945,153,11,33787.58,2,5,5,255,25,Big Spenders
C7946,37,9,29260.68,4,5,5,455,45,Champions
C7947,32,8,29993.36,4,5,5,455,45,Champions
C7948,108,5,10280.31,2,2,1,221,22,At Risk / Lost
C7949,120,6,23709.23,2,3,4,234,23,Needs Attention
C7950,231,3,7932.31,1,1,1,111,11,At Risk / Lost
C7951,259,4,5863.389999999999,1,2,1,121,12,At Risk / Lost
C7952,98,6,16773.370000000003,3,3,3,333,33,Potential
C7953,347,3,7926.700000000001,1,1,1,111,11,At Risk / Lost
C7954,6,6,19749.510000000002,5,3,3,533,53,Loyal
C7955,238,4,11916.27,1,2,2,122,12,At Risk / Lost
C7956,188,5,17825.11,2,2,3,223,22,At Risk / Lost
C7957,254,4,8261.189999999999,1,2,1,121,12,At Risk / Lost
C7958,138,8,16009.64,2,5,3,253,25,Big Spenders
C7959,170,5,28984.9,2,2,5,225,22,At Risk / Lost
C7960,5,5,28694.010000000002,5,2,5,525,52,Potential
C7961,229,11,36038.48,1,5,5,155,15,Big Spenders
C7962,114,4,7368.38,2,2,1,221,22,At Risk / Lost
C7963,8,3,5738.1900000000005,5,1,1,511,51,Needs Attention
C7964,95,6,12545.46,3,3,2,332,33,Potential
C7965,151,7,10744.12,2,4,2,242,24,Big Spenders
C7966,423,5,12332.84,1,2,2,122,12,At Risk / Lost
C7967,13,5,22074.16,5,2,4,524,52,Potential
C7968,30,7,25483.329999999998,4,4,4,444,44,Champions
C7969,82,4,15948.41,3,2,3,323,32,Potential
C7970,23,7,15303.09,5,4,2,542,54,Champions
C7971,102,7,16277.880000000001,3,4,3,343,34,Potential
C7972,9,6,19701.14,5,3,3,533,53,Loyal
C7973,134,6,19362.67,2,3,3,233,23,Needs Attention
C7974,105,6,14003.279999999999,3,3,2,332,33,Potential
C7975,98,10,37173.19,3,5,5,355,35,Potential
C7976,94,9,30358.09,3,5,5,355,35,Potential
C7977,15,6,14552.84,5,3,2,532,53,Loyal
C7978,224,3,7290.51,1,1,1,111,11,At Risk / Lost
C7979,272,5,12074.060000000001,1,2,2,122,12,At Risk / Lost
C7980,97,6,12078.32,3,3,2,332,33,Potential
C7981,118,8,24312.66,2,5,4,254,25,Big Spenders
C7982,182,10,21597.629999999997,2,5,4,254,25,Big Spenders
C7983,75,6,33628.46,3,3,5,335,33,Potential
C7984,32,6,28193.39,4,3,5,435,43,Loyal
C7985,8,8,26536.14,5,5,4,554,55,Champions
C7986,152,7,18791.37,2,4,3,243,24,Big Spenders
C7987,90,7,18911.04,3,4,3,343,34,Potential
C7988,48,8,16934.559999999998,4,5,3,453,45,Champions
C7989,197,5,35556.87,1,2,5,125,12,At Risk / Lost
C7990,153,7,42576.23,2,4,5,245,24,Big Spenders
C7991,113,11,60050.89,2,5,5,255,25,Big Spenders
C7992,194,4,17112.510000000002,1,2,3,123,12,At Risk / Lost
C7993,104,4,8075.94,3,2,1,321,32,Potential
C7994,24,8,11821.93,5,5,2,552,55,Champions
C7995,268,2,10403.880000000001,1,1,1,111,11,At Risk / Lost
C7996,662,2,6154.11,1,1,1,111,11,At Risk / Lost
C7997,11,7,18915.2,5,4,3,543,54,Champions
C7998,166,5,9838.64,2,2,1,221,22,At Risk / Lost
C7999,118,4,6578.62,2,2,1,221,22,At Risk / Lost
C8000,68,6,27542.43,3,3,4,334,33,Potential
C8001,34,4,11273.689999999999,4,2,2,422,42,Potential
C8002,98,3,2453.85,3,1,1,311,31,Needs Attention
C8003,348,4,13245.4,1,2,2,122,12,At Risk / Lost
C8004,225,5,5848.55,1,2,1,121,12,At Risk / Lost
C8005,476,5,7627.959999999999,1,2,1,121,12,At Risk / Lost
C8006,22,6,12762.84,5,3,2,532,53,Loyal
C8007,41,8,19662.27,4,5,3,453,45,Champions
C8008,16,8,24600.28,5,5,4,554,55,Champions
C8009,153,3,9425.939999999999,2,1,1,211,21,At Risk / Lost
C8010,19,4,11714.369999999999,5,2,2,522,52,Potential
C8011,38,9,23440.47,4,5,4,454,45,Champions
C8012,38,5,7183.709999999999,4,2,1,421,42,Potential
C8013,5,11,30696.05,5,5,5,555,55,Champions
C8014,147,9,32096.84,2,5,5,255,25,Big Spenders
C8015,30,5,27250.839999999997,4,2,4,424,42,Potential
C8016,88,4,13188.539999999999,3,2,2,322,32,Potential
C8017,229,5,19380.19,1,2,3,123,12,At Risk / Lost
C8018,143,5,19443.21,2,2,3,223,22,At Risk / Lost
C8019,149,7,33955.92,2,4,5,245,24,Big Spenders
C8020,25,11,20698.19,5,5,3,553,55,Champions
C8021,159,8,28306.61,2,5,5,255,25,Big Spenders
C8022,111,7,23907.23,2,4,4,244,24,Big Spenders
C8023,19,4,11175.66,5,2,2,522,52,Potential
C8024,38,8,14823.01,4,5,2,452,45,Champions
C8025,387,5,18054.96,1,2,3,123,12,At Risk / Lost
C8026,279,8,20558.27,1,5,3,153,15,Big Spenders
C8027,23,10,30032.809999999998,5,5,5,555,55,Champions
C8028,82,7,12277.25,3,4,2,342,34,Potential
C8029,31,6,27568.84,4,3,4,434,43,Loyal
C8030,114,6,26603.4,2,3,4,234,23,Needs Attention
C8031,279,9,25304.91,1,5,4,154,15,Big Spenders
C8032,2,10,36548.07,5,5,5,555,55,Champions
C8033,108,2,9948.74,2,1,1,211,21,At Risk / Lost
C8034,153,12,44604.74,2,5,5,255,25,Big Spenders
C8035,178,3,9361.98,2,1,1,211,21,At Risk / Lost
C8036,156,4,12914.66,2,2,2,222,22,At Risk / Lost
C8037,49,7,17840.36,4,4,3,443,44,Champions
C8038,21,5,15773.11,5,2,3,523,52,Potential
C8039,42,6,13790.57,4,3,2,432,43,Loyal
C8040,32,9,18298.34,4,5,3,453,45,Champions
C8041,63,6,11755.169999999998,3,3,2,332,33,Potential
C8042,215,7,23327.28,1,4,4,144,14,Big Spenders
C8043,11,4,16518.5,5,2,3,523,52,Potential
C8044,158,9,24879.55,2,5,4,254,25,Big Spenders
C8045,137,4,5934.33,2,2,1,221,22,At Risk / Lost
C8046,248,6,21286.07,1,3,4,134,13,Needs Attention
C8047,179,7,16732.03,2,4,3,243,24,Big Spenders
C8048,36,10,32588.230000000003,4,5,5,455,45,Champions
C8049,63,6,15559.64,3,3,2,332,33,Potential
C8050,47,9,39712.31,4,5,5,455,45,Champions
C8051,59,4,9852.8,4,2,1,421,42,Potential
C8052,146,4,12368.03,2,2,2,222,22,At Risk / Lost
C8053,49,3,6145.35,4,1,1,411,41,Needs Attention
C8054,81,6,31649.87,3,3,5,335,33,Potential
C8055,111,2,2805.07,2,1,1,211,21,At Risk / Lost
C8056,320,3,10957.09,1,1,2,112,11,At Risk / Lost
C8057,34,7,11716.69,4,4,2,442,44,Champions
C8058,161,4,11997.94,2,2,2,222,22,At Risk / Lost
C8059,152,5,26280.97,2,2,4,224,22,At Risk / Lost
C8060,142,9,18865.02,2,5,3,253,25,Big Spenders
C8061,11,14,53157.58,5,5,5,555,55,Champions
C8062,230,3,8645.31,1,1,1,111,11,At Risk / Lost
C8063,40,10,29340.91,4,5,5,455,45,Champions
C8064,30,5,16835.26,4,2,3,423,42,Potential
C8065,402,2,4595.03,1,1,1,111,11,At Risk / Lost
C8066,45,6,23141.010000000002,4,3,4,434,43,Loyal
C8067,89,8,29681.43,3,5,5,355,35,Potential
C8068,48,8,36628.04,4,5,5,455,45,Champions
C8069,13,7,18729.260000000002,5,4,3,543,54,Champions
C8070,46,3,1977.71,4,1,1,411,41,Needs Attention
C8071,67,8,23281.3,3,5,4,354,35,Potential
C8072,124,5,14584.89,2,2,2,222,22,At Risk / Lost
C8073,7,7,20522.48,5,4,3,543,54,Champions
C8074,54,3,1613.9,4,1,1,411,41,Needs Attention
C8075,5,8,19022.52,5,5,3,553,55,Champions
C8076,137,6,24307.699999999997,2,3,4,234,23,Needs Attention
C8077,169,3,13379.920000000002,2,1,2,212,21,At Risk / Lost
C8078,182,10,36594.66,2,5,5,255,25,Big Spenders
C8079,139,7,17308.15,2,4,3,243,24,Big Spenders
C8080,6,8,29359.260000000002,5,5,5,555,55,Champions
C8081,259,2,11645.44,1,1,2,112,11,At Risk / Lost
C8082,63,9,35981.99,3,5,5,355,35,Potential
C8083,318,3,12964.52,1,1,2,112,11,At Risk / Lost
C8084,28,5,13951.37,4,2,2,422,42,Potential
C8085,124,7,32013.920000000002,2,4,5,245,24,Big Spenders
C8086,151,5,12609.91,2,2,2,222,22,At Risk / Lost
C8087,51,12,21688.920000000002,4,5,4,454,45,Champions
C8088,422,6,10786.33,1,3,2,132,13,Needs Attention
C8089,72,6,15415.57,3,3,2,332,33,Potential
C8090,83,8,19355.7,3,5,3,353,35,Potential
C8091,141,6,29947.22,2,3,5,235,23,Needs Attention
C8092,113,4,12767.98,2,2,2,222,22,At Risk / Lost
C8093,187,2,7117.3,2,1,1,211,21,At Risk / Lost
C8094,97,3,18216.23,3,1,3,313,31,Needs Attention
C8095,75,5,14571.32,3,2,2,322,32,Potential
C8096,53,8,23842.71,4,5,4,454,45,Champions
C8097,46,11,34944.509999999995,4,5,5,455,45,Champions
C8098,9,6,11476.23,5,3,2,532,53,Loyal
C8099,15,3,13996.47,5,1,2,512,51,Needs Attention
C8100,128,12,31257.29,2,5,5,255,25,Big Spenders
C8101,50,10,27778.579999999998,4,5,4,454,45,Champions
C8102,70,12,45852.380000000005,3,5,5,355,35,Potential
C8103,35,6,12790.98,4,3,2,432,43,Loyal
C8104,168,6,21708.03,2,3,4,234,23,Needs Attention
C8105,337,4,6557.04,1,2,1,121,12,At Risk / Lost
C8106,163,8,43737.99,2,5,5,255,25,Big Spenders
C8107,31,9,16981.5,4,5,3,453,45,Champions
C8108,55,5,23979.79,4,2,4,424,42,Potential
C8109,207,4,13758.68,1,2,2,122,12,At Risk / Lost
C8110,11,6,14878.21,5,3,2,532,53,Loyal
C8111,174,7,19851.989999999998,2,4,3,243,24,Big Spenders
C8112,153,8,22779.600000000002,2,5,4,254,25,Big Spenders
C8113,48,5,10648.029999999999,4,2,2,422,42,Potential
C8114,62,4,21358.36,3,2,4,324,32,Potential
C8115,177,7,17301.94,2,4,3,243,24,Big Spenders
C8116,418,5,13254.77,1,2,2,122,12,At Risk / Lost
C8117,90,6,14032.86,3,3,2,332,33,Potential
C8118,104,9,27461.23,3,5,4,354,35,Potential
C8119,357,3,9545.22,1,1,1,111,11,At Risk / Lost
C8120,304,2,866.3399999999999,1,1,1,111,11,At Risk / Lost
C8121,128,4,11112.16,2,2,2,222,22,At Risk / Lost
C8122,21,8,17413.61,5,5,3,553,55,Champions
C8123,259,5,9618.51,1,2,1,121,12,At Risk / Lost
C8124,39,9,24085.04,4,5,4,454,45,Champions
C8125,3,10,35879.35,5,5,5,555,55,Champions
C8126,283,5,9228.23,1,2,1,121,12,At Risk / Lost
C8127,316,4,13939.29,1,2,2,122,12,At Risk / Lost
C8128,1,7,37049.399999999994,5,4,5,545,54,Champions
C8129,116,4,7373.91,2,2,1,221,22,At Risk / Lost
C8130,136,9,38586.8,2,5,5,255,25,Big Spenders
C8131,233,6,8836.12,1,3,1,131,13,Needs Attention
C8132,415,4,16295.65,1,2,3,123,12,At Risk / Lost
C8133,48,5,11702.619999999999,4,2,2,422,42,Potential
C8134,81,4,12933.56,3,2,2,322,32,Potential
C8135,401,3,6627.0,1,1,1,111,11,At Risk / Lost
C8136,649,3,11047.52,1,1,2,112,11,At Risk / Lost
C8137,14,9,14531.04,5,5,2,552,55,Champions
C8138,4,8,18320.29,5,5,3,553,55,Champions
C8139,182,3,12711.76,2,1,2,212,21,At Risk / Lost
C8140,11,4,9369.54,5,2,1,521,52,Potential
C8141,304,4,5713.09,1,2,1,121,12,At Risk / Lost
C8142,233,8,23937.73,1,5,4,154,15,Big Spenders
C8143,21,7,19006.83,5,4,3,543,54,Champions
C8144,79,11,45856.43,3,5,5,355,35,Potential
C8145,186,8,15356.869999999999,2,5,2,252,25,Big Spenders
C8146,101,5,14272.52,3,2,2,322,32,Potential
C8147,181,3,11362.97,2,1,2,212,21,At Risk / Lost
C8148,14,9,30595.77,5,5,5,555,55,Champions
C8149,152,9,21285.83,2,5,4,254,25,Big Spenders
C8150,83,4,11707.58,3,2,2,322,32,Potential
C8151,273,4,12743.79,1,2,2,122,12,At Risk / Lost
C8152,267,7,10429.64,1,4,1,141,14,Big Spenders
C8153,41,5,19596.61,4,2,3,423,42,Potential
C8154,86,7,20037.69,3,4,3,343,34,Potential
C8155,14,9,16689.52,5,5,3,553,55,Champions
C8156,2,5,5323.92,5,2,1,521,52,Potential
C8157,26,8,21811.449999999997,5,5,4,554,55,Champions
C8158,243,6,13114.58,1,3,2,132,13,Needs Attention
C8159,66,4,17967.22,3,2,3,323,32,Potential
C8160,226,3,7600.3099999999995,1,1,1,111,11,At Risk / Lost
C8161,57,8,50276.08,4,5,5,455,45,Champions
C8162,145,4,7954.16,2,2,1,221,22,At Risk / Lost
C8163,258,5,17738.36,1,2,3,123,12,At Risk / Lost
C8164,142,8,25043.88,2,5,4,254,25,Big Spenders
C8165,129,8,23314.809999999998,2,5,4,254,25,Big Spenders
C8166,163,7,21578.03,2,4,4,244,24,Big Spenders
C8167,106,7,18369.36,3,4,3,343,34,Potential
C8168,175,4,8046.719999999999,2,2,1,221,22,At Risk / Lost
C8169,100,8,34429.369999999995,3,5,5,355,35,Potential
C8170,297,2,7955.4800000000005,1,1,1,111,11,At Risk / Lost
C8171,11,1,1570.82,5,1,1,511,51,Needs Attention
C8172,68,5,16379.08,3,2,3,323,32,Potential
C8173,213,3,6445.85,1,1,1,111,11,At Risk / Lost
C8174,84,8,29253.49,3,5,5,355,35,Potential
C8175,355,8,16593.68,1,5,3,153,15,Big Spenders
C8176,2,3,8856.869999999999,5,1,1,511,51,Needs Attention
C8177,44,5,11933.34,4,2,2,422,42,Potential
C8178,91,6,17225.91,3,3,3,333,33,Potential
C8179,44,12,42061.53,4,5,5,455,45,Champions
C8180,303,2,3839.53,1,1,1,111,11,At Risk / Lost
C8181,344,6,32558.84,1,3,5,135,13,Needs Attention
C8182,110,6,8672.22,2,3,1,231,23,Needs Attention
C8183,29,8,32994.1,4,5,5,455,45,Champions
C8184,175,7,19905.27,2,4,3,243,24,Big Spenders
C8185,356,5,26653.84,1,2,4,124,12,At Risk / Lost
C8186,8,10,17718.71,5,5,3,553,55,Champions
C8187,14,9,27203.43,5,5,4,554,55,Champions
C8188,134,2,6378.78,2,1,1,211,21,At Risk / Lost
C8189,336,4,11320.24,1,2,2,122,12,At Risk / Lost
C8190,135,10,26707.09,2,5,4,254,25,Big Spenders
C8191,148,5,24106.39,2,2,4,224,22,At Risk / Lost
C8192,207,2,3210.04,1,1,1,111,11,At Risk / Lost
C8193,355,3,11781.93,1,1,2,112,11,At Risk / Lost
C8194,111,8,16312.769999999999,2,5,3,253,25,Big Spenders
C8195,46,6,13126.35,4,3,2,432,43,Loyal
C8196,54,9,26392.48,4,5,4,454,45,Champions
C8197,201,5,7418.65,1,2,1,121,12,At Risk / Lost
C8198,41,7,5128.589999999999,4,4,1,441,44,Champions
C8199,137,2,10495.74,2,1,2,212,21,At Risk / Lost
C8200,47,4,10837.57,4,2,2,422,42,Potential
C8201,141,8,30081.22,2,5,5,255,25,Big Spenders
C8202,131,3,10815.93,2,1,2,212,21,At Risk / Lost
C8203,5,8,49089.99,5,5,5,555,55,Champions
C8204,61,5,11992.44,3,2,2,322,32,Potential
C8205,141,6,20701.870000000003,2,3,3,233,23,Needs Attention
C8206,46,5,7636.820000000001,4,2,1,421,42,Potential
C8207,36,5,26079.809999999998,4,2,4,424,42,Potential
C8208,160,7,25317.38,2,4,4,244,24,Big Spenders
C8209,44,8,25649.47,4,5,4,454,45,Champions
C8210,50,8,15880.960000000001,4,5,3,453,45,Champions
C8211,68,5,6381.35,3,2,1,321,32,Potential
C8212,1,3,3061.52,5,1,1,511,51,Needs Attention
C8213,73,7,28417.699999999997,3,4,5,345,34,Potential
C8214,22,8,21621.02,5,5,4,554,55,Champions
C8215,62,11,45831.86,3,5,5,355,35,Potential
C8216,66,7,19249.36,3,4,3,343,34,Potential
C8217,84,6,33351.68,3,3,5,335,33,Potential
C8218,204,5,13920.43,1,2,2,122,12,At Risk / Lost
C8219,149,5,16324.06,2,2,3,223,22,At Risk / Lost
C8220,25,5,24708.69,5,2,4,524,52,Potential
C8221,32,4,5846.540000000001,4,2,1,421,42,Potential
C8222,39,10,29103.98,4,5,5,455,45,Champions
C8223,36,5,20817.460000000003,4,2,3,423,42,Potential
C8224,106,5,10674.77,3,2,2,322,32,Potential
C8225,75,7,19894.359999999997,3,4,3,343,34,Potential
C8226,234,6,13480.84,1,3,2,132,13,Needs Attention
C8227,71,9,25948.760000000002,3,5,4,354,35,Potential
C8228,134,10,36903.200000000004,2,5,5,255,25,Big Spenders
C8229,144,9,18628.91,2,5,3,253,25,Big Spenders
C8230,445,2,5039.84,1,1,1,111,11,At Risk / Lost
C8231,5,9,37409.41,5,5,5,555,55,Champions
C8232,7,6,19124.04,5,3,3,533,53,Loyal
C8233,90,7,20933.21,3,4,4,344,34,Potential
C8234,255,9,24935.11,1,5,4,154,15,Big Spenders
C8235,329,5,14069.95,1,2,2,122,12,At Risk / Lost
C8236,36,11,29402.43,4,5,5,455,45,Champions
C8237,45,9,15799.060000000001,4,5,3,453,45,Champions
C8238,61,8,29574.87,3,5,5,355,35,Potential
C8239,155,4,10405.800000000001,2,2,1,221,22,At Risk / Lost
C8240,304,6,12701.39,1,3,2,132,13,Needs Attention
C8241,56,4,12024.71,4,2,2,422,42,Potential
C8242,191,4,16229.31,1,2,3,123,12,At Risk / Lost
C8243,83,5,11353.95,3,2,2,322,32,Potential
C8244,81,4,13988.55,3,2,2,322,32,Potential
C8245,235,5,20839.07,1,2,3,123,12,At Risk / Lost
C8246,170,8,30110.07,2,5,5,255,25,Big Spenders
C8247,56,7,24895.35,4,4,4,444,44,Champions
C8248,8,8,25061.510000000002,5,5,4,554,55,Champions
C8249,2,6,12547.939999999999,5,3,2,532,53,Loyal
C8250,48,3,3508.41,4,1,1,411,41,Needs Attention
C8251,240,5,11597.17,1,2,2,122,12,At Risk / Lost
C8252,541,2,527.8,1,1,1,111,11,At Risk / Lost
C8253,118,12,24601.4,2,5,4,254,25,Big Spenders
C8254,67,5,22528.73,3,2,4,324,32,Potential
C8255,10,5,18920.15,5,2,3,523,52,Potential
C8256,92,7,19929.15,3,4,3,343,34,Potential
C8257,139,4,3633.84,2,2,1,221,22,At Risk / Lost
C8258,76,4,18039.440000000002,3,2,3,323,32,Potential
C8259,95,7,15447.14,3,4,2,342,34,Potential
C8260,117,6,16489.93,2,3,3,233,23,Needs Attention
C8261,3,11,30037.03,5,5,5,555,55,Champions
C8262,281,6,16426.379999999997,1,3,3,133,13,Needs Attention
C8263,91,5,17796.74,3,2,3,323,32,Potential
C8264,45,4,15515.580000000002,4,2,2,422,42,Potential
C8265,432,3,10592.02,1,1,2,112,11,At Risk / Lost
C8266,435,6,9914.94,1,3,1,131,13,Needs Attention
C8267,245,6,32396.09,1,3,5,135,13,Needs Attention
C8268,6,7,25880.27,5,4,4,544,54,Champions
C8269,139,7,18112.54,2,4,3,243,24,Big Spenders
C8270,109,7,18988.24,2,4,3,243,24,Big Spenders
C8271,108,9,25321.35,2,5,4,254,25,Big Spenders
C8272,431,4,9788.91,1,2,1,121,12,At Risk / Lost
C8273,507,2,6672.21,1,1,1,111,11,At Risk / Lost
C8274,24,7,14662.06,5,4,2,542,54,Champions
C8275,33,7,29873.800000000003,4,4,5,445,44,Champions
C8276,35,4,7884.21,4,2,1,421,42,Potential
C8277,510,2,5577.71,1,1,1,111,11,At Risk / Lost
C8278,36,5,9515.16,4,2,1,421,42,Potential
C8279,276,8,21185.530000000002,1,5,4,154,15,Big Spenders
C8280,128,5,22845.16,2,2,4,224,22,At Risk / Lost
C8281,572,2,7514.25,1,1,1,111,11,At Risk / Lost
C8282,240,7,13960.23,1,4,2,142,14,Big Spenders
C8283,382,5,18357.81,1,2,3,123,12,At Risk / Lost
C8284,69,6,10344.59,3,3,1,331,33,Potential
C8285,67,5,19345.25,3,2,3,323,32,Potential
C8286,75,8,33152.7,3,5,5,355,35,Potential
C8287,130,11,47147.88,2,5,5,255,25,Big Spenders
C8288,45,8,16576.88,4,5,3,453,45,Champions
C8289,14,4,6254.82,5,2,1,521,52,Potential
C8290,2,5,12282.220000000001,5,2,2,522,52,Potential
C8291,23,5,28757.16,5,2,5,525,52,Potential
C8292,73,9,23937.27,3,5,4,354,35,Potential
C8293,38,8,13482.51,4,5,2,452,45,Champions
C8294,101,5,12844.16,3,2,2,322,32,Potential
C8295,14,8,18857.53,5,5,3,553,55,Champions
C8296,9,5,18489.4,5,2,3,523,52,Potential
C8297,286,2,5200.360000000001,1,1,1,111,11,At Risk / Lost
C8298,206,6,10882.56,1,3,2,132,13,Needs Attention
C8299,263,5,11011.73,1,2,2,122,12,At Risk / Lost
C8300,669,1,1532.78,1,1,1,111,11,At Risk / Lost
C8301,82,9,32640.5,3,5,5,355,35,Potential
C8302,145,9,21956.64,2,5,4,254,25,Big Spenders
C8303,93,7,34811.3,3,4,5,345,34,Potential
C8304,23,6,11365.6,5,3,2,532,53,Loyal
C8305,47,8,33937.83,4,5,5,455,45,Champions
C8306,174,5,43053.97,2,2,5,225,22,At Risk / Lost
C8307,11,7,32406.46,5,4,5,545,54,Champions
C8308,76,5,7250.37,3,2,1,321,32,Potential
C8309,69,4,10300.63,3,2,1,321,32,Potential
C8310,52,7,19109.88,4,4,3,443,44,Champions
C8311,36,8,24759.72,4,5,4,454,45,Champions
C8312,24,6,29007.5,5,3,5,535,53,Loyal
C8313,45,4,19333.29,4,2,3,423,42,Potential
C8314,26,5,16976.82,5,2,3,523,52,Potential
C8315,35,9,20470.21,4,5,3,453,45,Champions
C8316,107,10,24702.13,2,5,4,254,25,Big Spenders
C8317,103,11,29727.37,3,5,5,355,35,Potential
C8318,43,3,3380.0,4,1,1,411,41,Needs Attention
C8319,45,4,2711.6499999999996,4,2,1,421,42,Potential
