InvoiceNo,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue
I145796,2023-12-26 05:25:43,C2423,P0272,Product_272,Electronics,1,2439.83,2439.83
I145797,2023-06-19 00:19:08,C7170,P0122,Product_122,Sports,5,2693.47,13467.35
I145798,2023-07-01 20:37:08,C4475,P0166,Product_166,Sports,4,2514.14,10056.56
I145799,2024-02-19 04:06:49,C1235,P0211,Product_211,Home,1,1668.76,1668.76
I145800,2024-12-18 13:08:38,C5208,P0251,Product_251,Electronics,4,918.62,3674.48
I145801,2024-03-19 23:50:53,C3109,P0133,Product_133,Beauty,1,403.6,403.6
I145802,2023-05-20 08:57:00,C5306,P0264,Product_264,Beauty,2,1579.07,3158.14
I145803,2023-02-08 01:35:54,C1970,P0052,Product_52,Clothing,2,2336.64,4673.28
I145804,2023-10-15 05:29:16,C5187,P0262,Product_262,Home,2,2970.66,5941.32
I145805,2023-12-14 17:35:40,C8992,P0286,Product_286,Food,1,156.03,156.03
I145806,2024-10-16 01:55:50,C7418,P0104,Product_104,Home,1,1550.28,1550.28
I145807,2024-11-18 00:41:37,C6365,P0238,Product_238,Clothing,2,121.73,243.46
I145808,2023-04-05 18:39:06,C4621,P0153,Product_153,Food,3,477.44,1432.32
I145809,2023-03-09 00:46:54,C4213,P0253,Product_253,Clothing,1,2560.85,2560.85
I145810,2023-01-15 20:28:44,C2308,P0019,Product_19,Electronics,2,1324.24,2648.48
I145811,2023-05-19 00:19:50,C1115,P0148,Product_148,Sports,1,1532.9,1532.9
I145812,2024-12-14 16:29:52,C5826,P0035,Product_35,Clothing,5,2898.61,14493.05
I145813,2023-05-08 12:51:56,C6090,P0118,Product_118,Home,3,600.38,1801.14
I145814,2023-06-18 16:06:06,C8642,P0267,Product_267,Home,2,2106.2,4212.4
I145815,2023-06-30 08:25:54,C1485,P0131,Product_131,Clothing,3,1281.36,3844.08
I145816,2023-04-13 05:51:58,C4472,P0075,Product_75,Electronics,1,2135.23,2135.23
I145817,2023-09-06 13:39:24,C5677,P0012,Product_12,Sports,7,2911.23,20378.61
I145818,2023-02-28 16:33:12,C2917,P0189,Product_189,Home,1,1612.47,1612.47
I145819,2024-05-03 05:33:43,C1686,P0076,Product_76,Food,1,2200.57,2200.57
I145820,2023-09-13 08:41:43,C5943,P0173,Product_173,Electronics,1,1560.67,1560.67
I145821,2024-05-12 17:18:06,C7817,P0173,Product_173,Electronics,5,1560.67,7803.35
I145822,2024-10-22 13:40:55,C4534,P0063,Product_63,Beauty,2,2494.78,4989.56
I145823,2023-12-28 22:36:25,C2970,P0058,Product_58,Food,1,628.15,628.15
I145824,2023-02-23 06:45:06,C1165,P0160,Product_160,Sports,3,2198.24,6594.72
I145825,2023-03-08 15:59:11,C7472,P0042,Product_42,Home,1,1510.77,1510.77
I145826,2023-07-09 05:22:12,C7914,P0030,Product_30,Beauty,2,187.03,374.06
I145827,2024-06-14 18:55:09,C2924,P0283,Product_283,Sports,1,1157.97,1157.97
I145828,2023-05-25 01:39:35,C8560,P0192,Product_192,Electronics,3,2696.79,8090.37
I145829,2024-05-12 22:32:15,C6066,P0183,Product_183,Sports,1,2777.85,2777.85
I145830,2024-01-21 09:35:18,C5896,P0055,Product_55,Food,1,1813.8,1813.8
I145831,2024-06-23 10:43:13,C3752,P0023,Product_23,Beauty,1,911.83,911.83
I145832,2023-07-12 06:28:56,C8780,P0196,Product_196,Electronics,4,1080.17,4320.68
I145833,2023-06-21 13:39:32,C1604,P0059,Product_59,Electronics,5,183.42,917.1
I145834,2024-02-08 20:47:59,C4570,P0179,Product_179,Beauty,2,2813.35,5626.7
I145835,2023-02-17 14:06:23,C7100,P0291,Product_291,Home,1,139.98,139.98
I145836,2024-09-07 09:42:16,C5047,P0152,Product_152,Food,2,756.71,1513.42
I145837,2023-07-07 12:03:41,C8708,P0253,Product_253,Clothing,1,2560.85,2560.85
I145838,2024-08-09 15:33:47,C1485,P0241,Product_241,Beauty,2,2824.35,5648.7
I145839,2024-06-25 08:27:52,C3545,P0161,Product_161,Sports,2,1134.96,2269.92
I145840,2023-06-11 16:50:49,C3749,P0182,Product_182,Clothing,2,384.75,769.5
I145841,2023-11-24 16:27:58,C1266,P0079,Product_79,Sports,1,1107.47,1107.47
I145842,2023-09-14 09:16:41,C6834,P0223,Product_223,Sports,3,326.34,979.02
I145843,2023-10-19 16:52:30,C3702,P0008,Product_8,Home,5,2605.22,13026.1
I145844,2023-05-12 15:39:10,C6907,P0250,Product_250,Home,1,2566.38,2566.38
I145845,2023-07-06 06:48:28,C6042,P0285,Product_285,Electronics,1,1755.93,1755.93
I145846,2023-08-22 16:26:46,C7729,P0219,Product_219,Food,2,1966.42,3932.84
I145847,2024-11-08 20:31:13,C5834,P0197,Product_197,Electronics,1,2191.57,2191.57
I145848,2023-10-15 03:17:04,C5422,P0014,Product_14,Electronics,1,676.4,676.4
I145849,2024-10-16 13:15:11,C2170,P0262,Product_262,Home,2,2970.66,5941.32
I145850,2024-11-27 02:59:54,C8517,P0065,Product_65,Beauty,4,878.76,3515.04
I145851,2024-02-23 00:19:49,C7724,P0150,Product_150,Beauty,1,872.01,872.01
I145852,2024-04-19 23:53:57,C2024,P0211,Product_211,Home,3,1668.76,5006.28
I145853,2023-03-06 15:48:06,C8490,P0241,Product_241,Beauty,2,2824.35,5648.7
I145854,2024-03-01 18:26:22,C6547,P0251,Product_251,Electronics,2,918.62,1837.24
I145855,2024-09-13 01:24:35,C6766,P0258,Product_258,Sports,1,2103.29,2103.29
I145856,2024-03-14 23:16:09,C6927,P0275,Product_275,Clothing,1,1558.46,1558.46
I145857,2024-05-26 23:04:15,C4430,P0001,Product_1,Sports,2,1154.89,2309.78
I145858,2023-06-17 14:37:20,C4610,P0042,Product_42,Home,1,1510.77,1510.77
I145859,2023-07-06 15:06:08,C2864,P0296,Product_296,Food,1,1590.62,1590.62
I145860,2024-05-22 12:44:03,C6543,P0052,Product_52,Clothing,1,2336.64,2336.64
I145861,2024-01-30 05:14:31,C7584,P0116,Product_116,Sports,5,2620.81,13104.05
I145862,2024-03-18 09:58:31,C1818,P0157,Product_157,Clothing,2,2032.8,4065.6
I145863,2023-08-25 18:20:14,C8763,P0279,Product_279,Sports,2,2120.8,4241.6
I145864,2023-10-23 22:40:48,C2419,P0113,Product_113,Electronics,2,2792.61,5585.22
I145865,2024-03-01 00:33:14,C8800,P0077,Product_77,Clothing,1,2325.25,2325.25
I145866,2024-06-22 19:48:29,C7230,P0027,Product_27,Sports,1,639.04,639.04
I145867,2023-10-19 19:06:13,C2763,P0176,Product_176,Clothing,4,564.38,2257.52
I145868,2024-03-17 09:53:05,C3297,P0230,Product_230,Clothing,1,1911.86,1911.86
I145869,2024-04-21 15:29:47,C7403,P0141,Product_141,Food,4,2889.22,11556.88
I145870,2023-10-11 10:51:14,C2877,P0156,Product_156,Beauty,-2,764.06,-1528.12
I145871,2023-04-27 18:28:27,C8534,P0255,Product_255,Beauty,1,550.0,550.0
I145872,2024-07-01 18:26:05,C5555,P0206,Product_206,Sports,2,77.13,154.26
I145873,2024-02-28 17:28:07,C5346,P0267,Product_267,Home,2,2106.2,4212.4
I145874,2024-12-16 20:26:33,C8841,P0263,Product_263,Sports,2,463.25,926.5
I145875,2023-12-11 18:01:22,C1315,P0138,Product_138,Home,1,2123.91,2123.91
I145876,2024-07-28 23:51:34,C3527,P0041,Product_41,Clothing,1,410.01,410.01
I145877,2024-06-18 03:29:15,C5113,P0041,Product_41,Clothing,1,410.01,410.01
I145878,2024-08-16 00:11:14,C3819,P0240,Product_240,Beauty,4,572.48,2289.92
I145879,2024-01-18 21:25:11,C7964,P0053,Product_53,Electronics,1,2821.52,2821.52
I145880,2023-02-19 14:21:29,C8665,P0275,Product_275,Clothing,2,1558.46,3116.92
I145881,2023-11-24 18:24:28,C1740,P0168,Product_168,Electronics,2,600.23,1200.46
I145882,2024-07-06 20:35:53,C6386,P0164,Product_164,Beauty,1,1630.54,1630.54
I145883,2023-07-18 06:00:59,C3390,P0106,Product_106,Clothing,3,785.41,2356.23
I145884,2024-07-26 03:17:07,C6326,P0171,Product_171,Home,1,2048.81,2048.81
I145885,2024-08-15 09:59:02,C2247,P0041,Product_41,Clothing,2,410.01,820.02
I145886,2024-11-23 03:19:43,C1468,P0192,Product_192,Electronics,2,2696.79,5393.58
I145887,2024-11-27 14:32:15,C2189,P0284,Product_284,Electronics,1,327.25,327.25
I145888,2023-10-13 12:23:04,C4025,P0264,Product_264,Beauty,1,1579.07,1579.07
I145889,2024-04-18 08:49:52,C5979,P0214,Product_214,Beauty,1,711.59,711.59
I145890,2024-11-27 15:23:46,C7683,P0187,Product_187,Home,1,2460.81,2460.81
I145891,2023-02-27 11:12:00,C2984,P0159,Product_159,Electronics,1,751.03,751.03
I145892,2023-07-28 09:13:26,C4282,P0278,Product_278,Food,2,1967.39,3934.78
I145893,2023-03-13 09:12:33,C3439,P0148,Product_148,Sports,3,1532.9,4598.7
I145894,2024-01-23 06:43:34,C4000,P0012,Product_12,Sports,3,2911.23,8733.69
I145895,2023-10-16 05:39:22,C1378,P0073,Product_73,Electronics,1,66.29,66.29
I145896,2024-11-12 03:41:35,C8037,P0287,Product_287,Sports,5,1423.51,7117.55
I145897,2023-05-30 13:48:02,C6566,P0016,Product_16,Food,2,591.04,1182.08
I145898,2024-09-02 16:45:49,C2185,P0159,Product_159,Electronics,-2,751.03,-1502.06
I145899,2024-05-21 01:30:10,C2439,P0063,Product_63,Beauty,4,2494.78,9979.12
I145900,2023-01-09 17:10:56,C7434,P0101,Product_101,Sports,3,142.72,428.16
I145901,2024-02-14 07:16:50,C6917,P0011,Product_11,Sports,4,110.72,442.88
I145902,2023-07-07 16:30:11,C2945,P0043,Product_43,Home,1,151.45,151.45
I145903,2024-03-06 04:32:40,C1877,P0162,Product_162,Electronics,4,1915.3,7661.2
I145904,2023-10-12 20:05:55,C3017,P0193,Product_193,Beauty,1,2706.23,2706.23
I145905,2023-06-26 00:10:13,C3091,P0145,Product_145,Home,1,890.28,890.28
I145906,2023-05-03 11:37:44,C2085,P0156,Product_156,Beauty,1,764.06,764.06
I145907,2024-01-11 23:21:46,C4861,P0071,Product_71,Home,1,2328.12,2328.12
I145908,2023-08-16 17:09:38,C3963,P0163,Product_163,Sports,4,1918.91,7675.64
I145909,2024-09-21 06:00:06,C7284,P0117,Product_117,Clothing,2,2420.83,4841.66
I145910,2023-09-25 20:06:46,C4039,P0134,Product_134,Food,2,1045.96,2091.92
I145911,2023-05-16 13:13:03,C4617,P0275,Product_275,Clothing,2,1558.46,3116.92
I145912,2024-04-27 07:13:17,C4101,P0291,Product_291,Home,1,139.98,139.98
I145913,2024-05-18 12:59:44,C4822,P0127,Product_127,Home,2,2463.14,4926.28
I145914,2023-09-16 11:28:03,C2513,P0219,Product_219,Food,1,1966.42,1966.42
I145915,2023-06-09 08:19:24,C5967,P0108,Product_108,Home,-2,2278.88,-4557.76
I145916,2023-09-11 13:20:40,C1523,P0208,Product_208,Electronics,3,2007.33,6021.99
I145917,2024-10-14 07:16:10,C1902,P0240,Product_240,Beauty,2,572.48,1144.96
I145918,2023-06-15 13:30:56,C6884,P0093,Product_93,Home,2,2294.32,4588.64
I145919,2023-01-30 18:06:25,C3713,P0178,Product_178,Home,2,1190.87,2381.74
I145920,2024-08-03 01:11:52,C3398,P0300,Product_300,Home,4,301.78,1207.12
I145921,2024-05-20 14:32:35,C5837,P0053,Product_53,Electronics,1,2821.52,2821.52
I145922,2023-07-11 20:53:59,C1198,P0234,Product_234,Electronics,2,1502.93,3005.86
I145923,2024-10-15 08:39:38,C7131,P0078,Product_78,Food,1,268.43,268.43
I145924,2024-08-20 11:55:21,C3336,P0071,Product_71,Home,4,2328.12,9312.48
I145925,2024-03-26 06:01:46,C6150,P0114,Product_114,Home,2,2433.96,4867.92
I145926,2024-03-07 17:21:56,C3119,P0251,Product_251,Electronics,2,918.62,1837.24
I145927,2023-07-23 03:41:24,C2589,P0086,Product_86,Clothing,1,1009.29,1009.29
I145928,2024-11-29 06:23:37,C8334,P0240,Product_240,Beauty,3,572.48,1717.44
I145929,2023-11-18 17:53:32,C1696,P0232,Product_232,Beauty,3,1532.78,4598.34
I145930,2024-09-15 16:59:20,C5270,P0114,Product_114,Home,2,2433.96,4867.92
I145931,2024-06-06 14:20:25,C7970,P0073,Product_73,Electronics,2,66.29,132.58
I145932,2024-11-05 21:30:23,C6793,P0242,Product_242,Home,3,2864.09,8592.27
I145933,2023-08-03 21:08:20,C2663,P0010,Product_10,Electronics,2,2138.81,4277.62
I145934,2023-02-03 18:04:36,C6299,P0135,Product_135,Beauty,1,2831.58,2831.58
I145935,2024-03-18 00:06:11,C3450,P0248,Product_248,Sports,3,2901.63,8704.89
I145936,2023-04-26 11:07:10,C3037,P0066,Product_66,Home,3,1650.95,4952.85
I145937,2023-10-11 14:57:44,C4570,P0291,Product_291,Home,3,139.98,419.94
I145938,2023-01-15 03:35:10,C8232,P0021,Product_21,Home,2,1854.97,3709.94
I145939,2024-05-08 21:13:15,C6038,P0149,Product_149,Food,4,201.86,807.44
I145940,2023-08-16 00:32:44,C4051,P0132,Product_132,Sports,3,705.22,2115.66
I145941,2024-09-02 08:25:40,C2843,P0276,Product_276,Food,2,1529.47,3058.94
I145942,2024-06-10 05:49:25,C8498,P0053,Product_53,Electronics,1,2821.52,2821.52
I145943,2024-03-22 21:11:36,C7517,P0032,Product_32,Home,3,553.05,1659.15
I145944,2024-07-22 10:02:50,C1692,P0082,Product_82,Clothing,1,1888.73,1888.73
I145945,2023-01-28 13:19:24,C8263,P0027,Product_27,Sports,3,639.04,1917.12
I145946,2023-05-10 21:55:50,C1312,P0202,Product_202,Home,1,298.21,298.21
I145947,2024-02-18 02:08:50,C6617,P0056,Product_56,Beauty,1,2769.53,2769.53
I145948,2023-03-12 22:30:40,C6350,P0004,Product_4,Sports,2,1816.04,3632.08
I145949,2024-05-10 18:04:46,C8010,P0185,Product_185,Beauty,1,810.93,810.93
I145950,2024-07-11 16:45:23,C2284,P0006,Product_6,Home,1,510.18,510.18
I145951,2024-08-17 09:45:57,C6443,P0262,Product_262,Home,2,2970.66,5941.32
I145952,2024-09-29 01:12:50,C5794,P0091,Product_91,Beauty,2,402.8,805.6
I145953,2024-02-20 15:16:28,C4963,P0005,Product_5,Clothing,1,510.25,510.25
I145954,2024-12-09 10:42:12,C4962,P0093,Product_93,Home,3,2294.32,6882.96
I145955,2023-02-14 10:10:06,C1972,P0156,Product_156,Beauty,3,764.06,2292.18
I145956,2024-10-13 17:53:55,C6555,P0161,Product_161,Sports,1,1134.96,1134.96
I145957,2024-05-17 23:19:11,C6263,P0070,Product_70,Sports,2,2961.32,5922.64
I145958,2023-09-18 03:03:54,C1878,P0128,Product_128,Sports,1,2589.16,2589.16
I145959,2024-10-23 10:26:25,C3627,P0064,Product_64,Clothing,1,1102.42,1102.42
I145960,2024-01-29 00:23:50,C1129,P0130,Product_130,Beauty,2,1556.7,3113.4
I145961,2024-02-09 19:18:54,C4342,P0174,Product_174,Sports,3,718.16,2154.48
I145962,2023-10-21 16:28:51,C2204,P0211,Product_211,Home,3,1668.76,5006.28
I145963,2023-03-13 07:19:53,C6597,P0008,Product_8,Home,2,2605.22,5210.44
I145964,2023-06-21 02:11:31,C5788,P0147,Product_147,Home,2,1848.21,3696.42
I145965,2024-10-10 08:53:24,C1939,P0287,Product_287,Sports,3,1423.51,4270.53
I145966,2024-11-02 01:21:22,C8771,P0248,Product_248,Sports,1,2901.63,2901.63
I145967,2024-08-28 07:54:29,C6514,P0153,Product_153,Food,3,477.44,1432.32
I145968,2024-01-15 07:53:07,C8668,P0164,Product_164,Beauty,4,1630.54,6522.16
I145969,2024-03-21 06:49:19,C4831,P0180,Product_180,Electronics,1,455.69,455.69
I145970,2023-06-28 12:43:12,C5955,P0028,Product_28,Sports,3,1566.99,4700.97
I145971,2024-01-27 05:46:00,C2036,P0176,Product_176,Clothing,2,564.38,1128.76
I145972,2024-09-09 13:26:52,C4193,P0237,Product_237,Electronics,4,878.28,3513.12
I145973,2024-02-15 06:33:23,C8399,P0218,Product_218,Beauty,1,2252.15,2252.15
I145974,2023-03-21 03:51:59,C7408,P0132,Product_132,Sports,1,705.22,705.22
I145975,2023-02-02 01:37:03,C8863,P0126,Product_126,Home,1,1309.97,1309.97
I145976,2024-07-05 17:50:13,C3783,P0001,Product_1,Sports,-1,1154.89,-1154.89
I145977,2023-02-09 21:52:15,C8452,P0186,Product_186,Home,1,1996.95,1996.95
I145978,2024-09-25 16:33:27,C4702,P0218,Product_218,Beauty,1,2252.15,2252.15
I145979,2024-06-18 07:58:51,C2750,P0197,Product_197,Electronics,1,2191.57,2191.57
I145980,2023-07-07 01:30:43,C8022,P0172,Product_172,Food,2,98.93,197.86
I145981,2023-05-01 03:01:54,C2324,P0192,Product_192,Electronics,3,2696.79,8090.37
I145982,2023-01-19 10:03:49,C5171,P0153,Product_153,Food,1,477.44,477.44
I145983,2023-12-19 19:17:30,C1913,P0145,Product_145,Home,1,890.28,890.28
I145984,2023-09-30 20:40:31,C7896,P0227,Product_227,Food,4,2920.38,11681.52
I145985,2023-07-28 03:19:24,C4500,P0162,Product_162,Electronics,3,1915.3,5745.9
I145986,2024-12-16 04:54:11,C2157,P0164,Product_164,Beauty,1,1630.54,1630.54
I145987,2024-01-17 06:05:30,C6614,P0078,Product_78,Food,2,268.43,536.86
I145988,2023-12-01 02:42:24,C6033,P0006,Product_6,Home,2,510.18,1020.36
I145989,2023-10-19 03:55:34,C1683,P0183,Product_183,Sports,1,2777.85,2777.85
I145990,2023-02-07 01:37:28,C7091,P0201,Product_201,Electronics,1,1943.99,1943.99
I145991,2023-08-08 11:12:04,C1438,P0139,Product_139,Home,1,1122.71,1122.71
I145992,2024-09-28 19:09:38,C6989,P0300,Product_300,Home,1,301.78,301.78
I145993,2023-10-19 00:07:23,C5124,P0051,Product_51,Beauty,-1,2910.27,-2910.27
I145994,2023-06-17 15:20:34,C2872,P0194,Product_194,Clothing,4,1917.65,7670.6
I145995,2024-02-09 06:00:42,C7718,P0272,Product_272,Electronics,4,2439.83,9759.32
I145996,2024-02-08 16:00:35,C6067,P0043,Product_43,Home,1,151.45,151.45
I145997,2023-10-17 05:48:53,C2274,P0028,Product_28,Sports,3,1566.99,4700.97
I145998,2023-09-04 21:24:32,C2283,P0129,Product_129,Beauty,1,70.51,70.51
I145999,2023-09-18 01:41:01,C1802,P0185,Product_185,Beauty,2,810.93,1621.86
I146000,2024-04-28 14:31:52,C5863,P0114,Product_114,Home,3,2433.96,7301.88
I146001,2024-12-03 03:08:05,C5505,P0129,Product_129,Beauty,4,70.51,282.04
I146002,2024-05-10 19:39:43,C3016,P0208,Product_208,Electronics,1,2007.33,2007.33
I146003,2023-01-05 00:57:08,C4252,P0092,Product_92,Sports,2,2154.07,4308.14
I146004,2023-05-10 19:01:34,C5646,P0110,Product_110,Clothing,4,277.09,1108.36
I146005,2023-01-02 15:54:20,C8371,P0035,Product_35,Clothing,3,2898.61,8695.83
I146006,2024-10-28 08:12:03,C1618,P0227,Product_227,Food,1,2920.38,2920.38
I146007,2023-12-31 22:25:55,C7445,P0134,Product_134,Food,4,1045.96,4183.84
I146008,2024-09-11 05:03:30,C3639,P0098,Product_98,Food,2,1311.25,2622.5
I146009,2024-01-06 10:10:01,C4626,P0175,Product_175,Sports,6,1953.26,11719.56
I146010,2024-08-17 17:21:09,C2784,P0222,Product_222,Sports,1,1726.51,1726.51
I146011,2023-09-29 06:58:33,C6565,P0263,Product_263,Sports,1,463.25,463.25
I146012,2024-01-15 16:18:15,C4772,P0018,Product_18,Electronics,2,1598.03,3196.06
I146013,2024-11-17 22:59:46,C4564,P0013,Product_13,Beauty,2,2505.71,5011.42
I146014,2024-12-13 22:25:49,C7373,P0018,Product_18,Electronics,1,1598.03,1598.03
I146015,2023-12-13 05:11:41,C4965,P0297,Product_297,Home,4,2321.48,9285.92
I146016,2024-03-17 09:27:34,C1933,P0216,Product_216,Clothing,2,749.88,1499.76
I146017,2024-05-02 16:43:43,C7331,P0049,Product_49,Clothing,2,1662.8,3325.6
I146018,2024-07-23 15:42:41,C1220,P0240,Product_240,Beauty,3,572.48,1717.44
I146019,2024-06-25 05:42:02,C3940,P0072,Product_72,Clothing,2,636.21,1272.42
I146020,2024-06-20 04:07:28,C2121,P0218,Product_218,Beauty,2,2252.15,4504.3
I146021,2023-04-05 14:59:25,C5627,P0208,Product_208,Electronics,2,2007.33,4014.66
I146022,2023-08-28 23:48:50,C5209,P0202,Product_202,Home,2,298.21,596.42
I146023,2024-02-22 15:33:19,C6590,P0242,Product_242,Home,2,2864.09,5728.18
I146024,2024-03-03 16:12:48,C4696,P0137,Product_137,Clothing,1,1580.43,1580.43
I146025,2023-05-29 16:36:02,C4992,P0233,Product_233,Food,2,1751.87,3503.74
I146026,2023-05-06 02:12:31,C1008,P0115,Product_115,Beauty,2,1918.54,3837.08
I146027,2023-08-11 02:48:12,C4621,P0146,Product_146,Sports,1,158.82,158.82
I146028,2024-01-03 02:20:38,C6271,P0054,Product_54,Sports,1,2689.74,2689.74
I146029,2023-04-06 15:06:57,C3392,P0282,Product_282,Sports,3,1047.09,3141.27
I146030,2023-06-25 07:32:58,C3836,P0227,Product_227,Food,3,2920.38,8761.14
I146031,2023-08-14 00:24:04,C7966,P0182,Product_182,Clothing,1,384.75,384.75
I146032,2023-03-07 13:56:14,C5873,P0195,Product_195,Food,4,1050.14,4200.56
I146033,2023-05-09 14:49:11,C7066,P0045,Product_45,Electronics,1,813.4,813.4
I146034,2023-08-12 01:37:43,C6068,P0262,Product_262,Home,3,2970.66,8911.98
I146035,2024-11-10 17:38:19,C7885,P0082,Product_82,Clothing,1,1888.73,1888.73
I146036,2024-07-31 05:01:34,C6971,P0063,Product_63,Beauty,4,2494.78,9979.12
I146037,2024-12-07 11:51:06,C1663,P0257,Product_257,Clothing,1,2811.66,2811.66
I146038,2024-05-04 19:49:55,C4056,P0168,Product_168,Electronics,3,600.23,1800.69
I146039,2024-08-29 04:04:23,C8072,P0183,Product_183,Sports,2,2777.85,5555.7
I146040,2023-11-28 02:40:53,C2609,P0139,Product_139,Home,4,1122.71,4490.84
I146041,2024-08-03 18:43:20,C1462,P0285,Product_285,Electronics,2,1755.93,3511.86
I146042,2023-03-21 07:19:04,C3083,P0205,Product_205,Electronics,1,1838.97,1838.97
I146043,2024-12-16 06:34:44,C3245,P0273,Product_273,Sports,3,2607.86,7823.58
I146044,2024-11-27 10:19:21,C3603,P0045,Product_45,Electronics,5,813.4,4067.0
I146045,2024-07-13 21:31:21,C1418,P0149,Product_149,Food,3,201.86,605.58
I146046,2023-10-20 00:59:28,C1084,P0247,Product_247,Sports,1,1313.14,1313.14
I146047,2024-01-26 01:54:37,C7626,P0285,Product_285,Electronics,1,1755.93,1755.93
I146048,2024-08-25 05:35:14,C2454,P0150,Product_150,Beauty,7,872.01,6104.07
I146049,2024-01-15 08:27:48,C1048,P0260,Product_260,Home,2,336.67,673.34
I146050,2024-12-12 03:58:40,C2072,P0200,Product_200,Home,-2,2350.63,-4701.26
I146051,2023-11-06 01:35:32,C4090,P0292,Product_292,Home,2,160.18,320.36
I146052,2024-12-05 13:01:51,C7081,P0220,Product_220,Home,1,2555.21,2555.21
I146053,2024-11-19 16:17:34,C7610,P0082,Product_82,Clothing,-2,1888.73,-3777.46
I146054,2023-04-27 17:06:57,C2999,P0062,Product_62,Sports,2,850.48,1700.96
I146055,2023-11-30 08:43:36,C5591,P0119,Product_119,Sports,4,2683.05,10732.2
I146056,2023-11-13 11:53:25,C5049,P0042,Product_42,Home,2,1510.77,3021.54
I146057,2023-03-17 09:48:58,C5546,P0101,Product_101,Sports,1,142.72,142.72
I146058,2023-12-19 07:11:02,C6021,P0284,Product_284,Electronics,6,327.25,1963.5
I146059,2023-03-18 14:10:55,C1280,P0009,Product_9,Sports,1,1823.29,1823.29
I146060,2023-04-18 23:39:08,C8266,P0167,Product_167,Clothing,1,996.3,996.3
I146061,2023-11-29 13:08:26,C2745,P0015,Product_15,Beauty,3,586.38,1759.14
I146062,2024-10-13 22:25:40,C7101,P0172,Product_172,Food,3,98.93,296.79
I146063,2024-11-02 05:40:07,C8701,P0178,Product_178,Home,2,1190.87,2381.74
I146064,2023-10-08 12:24:24,C3536,P0131,Product_131,Clothing,5,1281.36,6406.8
I146065,2023-09-27 17:50:04,C6226,P0247,Product_247,Sports,2,1313.14,2626.28
I146066,2024-02-04 15:04:36,C3836,P0152,Product_152,Food,1,756.71,756.71
I146067,2024-01-25 03:55:54,C8213,P0257,Product_257,Clothing,4,2811.66,11246.64
I146068,2024-03-31 21:37:17,C1452,P0233,Product_233,Food,3,1751.87,5255.61
I146069,2023-10-13 12:32:57,C2393,P0196,Product_196,Electronics,1,1080.17,1080.17
I146070,2023-01-26 20:05:51,C5869,P0121,Product_121,Food,5,2431.95,12159.75
I146071,2023-03-05 19:20:52,C3590,P0231,Product_231,Food,1,2394.69,2394.69
I146072,2023-03-01 08:28:08,C5120,P0135,Product_135,Beauty,2,2831.58,5663.16
